"cueanexo","nombre","sector","oferta","grado","seccion","turno","tipo","matricula"
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",19
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Tarde","Independiente",17
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","C","Tarde","Independiente",16
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",20
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Tarde","Independiente",20
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","C","Tarde","Independiente",20
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",20
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Tarde","Independiente",16
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","C","Tarde","Independiente",16
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","C","Tarde","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Independiente",17
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","C","Tarde","Independiente",14
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","D","Tarde","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",17
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Independiente",16
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","C","Tarde","Independiente",12
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","D","Tarde","Independiente",11
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana","Independiente",15
"540000100","ESC. Nº 661: ""LOS PARAISOS""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","C","Tarde","Independiente",12
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",12
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Mañana","Múltiple",8
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Múltiple",6
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","C","Mañana","Múltiple",7
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","C","Mañana","Múltiple",9
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","D","Mañana","Múltiple",6
"540000200","ESC. Nº 240: ""ITACURUZU""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","D","Mañana","Múltiple",8
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",14
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Tarde","Independiente",15
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Tarde","Independiente",18
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",15
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",12
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Tarde","Independiente",20
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",14
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Independiente",14
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Tarde","Independiente",16
"540000300","ESC. Nº 484: ""AEROPARQUE""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Tarde","Independiente",17
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Tarde","Independiente",16
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",15
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",16
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",17
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Tarde","Independiente",22
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Tarde","Independiente",17
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Independiente",17
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Tarde","Independiente",19
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Tarde","Independiente",8
"540000400","ESC. Nº 426: ""NICOLÁS AVELLANEDA""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",21
"540000401","Aula Sat. Nº 01: ""ESC. Nº 426: Nicolás Avellaneda""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Tarde","Multinivel",2
"540000401","Aula Sat. Nº 01: ""ESC. Nº 426: Nicolás Avellaneda""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Tarde","Multinivel",2
"540000401","Aula Sat. Nº 01: ""ESC. Nº 426: Nicolás Avellaneda""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Tarde","Multinivel",1
"540000401","Aula Sat. Nº 01: ""ESC. Nº 426: Nicolás Avellaneda""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Tarde","Multinivel",4
"540000401","Aula Sat. Nº 01: ""ESC. Nº 426: Nicolás Avellaneda""","Estatal","Común - Jardín de infantes ","Sala de 5 años","A","Tarde","Multinivel",1
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Multinivel",7
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Multinivel",3
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Multinivel",3
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Multinivel",3
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Multinivel",1
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Multinivel",4
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Jardín de infantes ","Sala de 4 años","A","Mañana","Multinivel",1
"540000402","Aula Sat. Nº 02: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Esc. Nº 523)","Estatal","Común - Jardín de infantes ","Sala de 5 años","A","Mañana","Multinivel",2
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Tarde","Múltiple",1
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Tarde","Múltiple",1
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Tarde","Múltiple",2
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Tarde","Múltiple",3
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Tarde","Múltiple",3
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Tarde","Múltiple",3
"540000403","Aula Sat. Nº 03: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 02: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Tarde","Múltiple",1
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Tarde","Multinivel",4
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Tarde","Multinivel",4
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Tarde","Multinivel",1
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Múltiple",8
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Múltiple",2
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Múltiple",4
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Mañana","Múltiple",7
"540000404","Aula Sat. Nº 04: ""ESC. Nº 426: Nicolás Avellaneda"" (Ex Aula Sat. Nº 01: ""Esc. Nº 523"")","Estatal","Común - Jardín de infantes ","Sala de 5 años","A","Tarde","Multinivel",3
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Múltiple",2
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Múltiple",1
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Múltiple",2
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Múltiple",1
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Múltiple",2
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Múltiple",1
"540000500","ESC. Nº 265","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Múltiple",3
"540000500","ESC. Nº 265","Estatal","Común - Jardín de infantes ","Sala de 4 años","B","Mañana","Múltiple",1
"540000500","ESC. Nº 265","Estatal","Común - Jardín de infantes ","Sala de 5 años","B","Mañana","Múltiple",1
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Múltiple",2
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Múltiple",2
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Múltiple",2
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Mañana","Múltiple",4
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Múltiple",2
"540000600","ESC. Nº 142: ""MAYOR J.A. RAMALLO""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Múltiple",3
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",19
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",8
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Tarde","Independiente",7
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",18
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",14
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",19
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Tarde","Independiente",14
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",14
"540000800","ESC. Nº 771","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","B","Tarde","Independiente",14
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","1er Año/Grado","A","Mañana","Independiente",19
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","1er Año/Grado","B","Mañana","Independiente",17
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","2do Año/Grado","A","Mañana","Independiente",19
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","2do Año/Grado","B","Mañana","Independiente",17
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",27
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",18
"540000901","Aula Sat. Nº 01: ""B.O.P. Nº 15""","Estatal","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",16
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",12
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",16
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",17
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",15
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",11
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",15
"540001000","ESC. Nº 227","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",18
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Tarde","Independiente",15
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Tarde","Independiente",14
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",28
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",19
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Tarde","Independiente",19
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",16
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Tarde","Independiente",13
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",14
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Independiente",16
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",15
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Tarde","Independiente",16
"540001100","ESC. Nº 524: ""VIRREY PEDRO DE CEBALLOS""","Estatal","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",19
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","A","Mañana","Independiente",25
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",21
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","1er Año/Grado","B","Tarde","Independiente",23
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","1er Año/Grado","B","Mañana","Independiente",25
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",24
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","A","Mañana","Independiente",30
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","2do Año/Grado","B","Tarde","Independiente",19
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","2do Año/Grado","B","Mañana","Independiente",28
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","A","Mañana","Independiente",17
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",28
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","3er Año/Grado","B","Tarde","Independiente",24
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","3er Año/Grado","B","Mañana","Independiente",14
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",24
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","A","Mañana","Independiente",23
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","4to Año/Grado","B","Mañana","Independiente",22
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","4to Año/Grado","B","Tarde","Independiente",16
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","A","Mañana","Independiente",22
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","5to Año/Grado","A","Mañana","Independiente",23
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Independiente",18
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Secundaria Completa req. 7 años ","5to Año/Grado","B","Mañana","Independiente",21
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",20
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","6to Año/Grado","B","Tarde","Independiente",17
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","A","Mañana","Independiente",16
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Primaria de 7 años ","7mo Año/Grado","B","Tarde","Independiente",22
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 3 años","A","Mañana","Independiente",11
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 3 años","B","Tarde","Independiente",10
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 4 años","A","Mañana","Independiente",18
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 4 años","B","Tarde","Independiente",12
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 5 años","A","Mañana","Independiente",15
"540001200","INST. EDUCATIVO ""LOS LAPACHOS""","Privado","Común - Jardín de infantes ","Sala de 5 años","B","Tarde","Independiente",11
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","A","Mañana","Independiente",25
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","B","Tarde","Independiente",23
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","1er Año/Grado","C","Tarde","Independiente",19
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","A","Mañana","Independiente",24
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","B","Tarde","Independiente",23
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","2do Año/Grado","C","Tarde","Independiente",25
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","A","Mañana","Independiente",21
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","B","Mañana","Independiente",21
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","C","Tarde","Independiente",23
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","3er Año/Grado","D","Tarde","Independiente",21
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","A","Mañana","Independiente",18
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","B","Mañana","Independiente",17
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","C","Tarde","Independiente",19
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","4to Año/Grado","D","Tarde","Independiente",16
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","A","Tarde","Independiente",26
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","5to Año/Grado","B","Tarde","Independiente",26
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","A","Mañana","Independiente",22
"540001300","ESC. Nº 583: ""CAPITÁN DE CORBETA: CARLOS MARIA ZUBIZARRETA""","Estatal","Común - Primaria de 7 años ","6to Año/Grado","B","Mañana","Independiente",23
